instance,chemin,url,nom,description,etoiles,forks,derniere_activite,archive,topics,score,axes,ia,requetes
gitlab.com,Arvind-55555/Industrial-Emissions,https://gitlab.com/Arvind-55555/Industrial-Emissions,Industrial-Emissions,A comprehensive web-based dashboard for analyzing industrial emissions and environmental impact across India's major cities.,0,0,2025-12-13,False,,3,"acv, carbone",False,environmental impact
gitlab.in2p3.fr,energy4climate/public/energy_consumption_model,https://gitlab.in2p3.fr/energy4climate/public/energy_consumption_model,Energy Consumption Model,Modèle de consommation résidentielle thermo-sensible réalisé par Qiqi TAO.,0,0,2025-12-15,False,"gestion énergie, modelisation",3,"carbone, energie",False,energy consumption | model energy
gitlab.irit.fr,sepia-pub/open-science/ppe-models-for-hpc-servers-dvfs,https://gitlab.irit.fr/sepia-pub/open-science/ppe-models-for-hpc-servers-dvfs,Hardware and application aware performance power and energy models for modern HPC servers with DVFS,"Published in SUSCOM 2025   Georges da Costa. Hardware and application aware performance, power and energy models for modern HPC servers with DVFS. Sustainable Computing : Informatics and Systems, 2025, 46, pp.101106. ⟨[10.1016/j.suscom.2025.101106](https://dx.doi.org/10.1016/j.suscom.2025.101106)⟩. ⟨[hal-04983485](https://hal.science/hal-04983485v1)⟩",0,0,2025-12-23,False,,3,"carbone, energie",False,model energy | sustainable ai
gitlab.com,flick-stroke/PLEASEMAANJAO,https://gitlab.com/flick-stroke/PLEASEMAANJAO,PLEASE-MAAN-JAO,"🌸 PLEASEMAANJAO — A Soft Portal to Rant, Heal & Be Heard PLEASEMAANJAO is an emotional support web platform built with Flask and sprinkled with pastel UI magic 💖. It empowers overwhelmed users, stressed students, or anyone needing to vent to submit their thoughts through a calming interface — where a caring admin replies with compassion.  Think of it as a digital confessional diary powered by expressive emojis, cozy colors, and real responses.  ✨ Core Features: Complaint/Rant system with emoji-based intensity meter 😭➡️🤩  Audio, text, and optional image support for rich submissions  Admin dashboard with filters for urgency, status, and user  Automatic email notifications for users upon admin response  Self-healing database with auto-generated admin account  Soft, fully responsive interface — pastel gradients included  Built with 🌈 love, ✨ CSS, and ☕ late-night energy.  “You haven’t planted a complaint yet 🌱” — Not an error, just a gentle invitation.  Let me know if you want a shorter summary for gitlab-ci.yml badges or project metadata",0,0,2026-01-06,False,,3,"carbone, energie",False,energy meter
gitlab.com,vogelcode/HowbadamI,https://gitlab.com/vogelcode/HowbadamI,HowbadamI,ein automatischer Carbon-Tracker mit Social-Network-Integration sowie Kompensationsfunktionen. Mitwirkende: @ydoell,0,0,2026-02-02,False,,3,"carbone, mesure",False,carbon tracker
gitlab.com,pbarooah/ccwp_model,https://gitlab.com/pbarooah/ccwp_model,Central Chilled Water Plant Simulator,"A set of Matlab scripts and functions to simulate a Central Chilled Water Plant consisting of an aggregate cooling load (an aggregate of multiple buildings), a TES (thermal energy storage) system, two chillers and two cooling towers. Read the readme to learn more, and on how to run the model for simulation.",0,0,2026-02-02,False,"Smart Building, chiller, cooling system, matlab, thermal model",3,"eau, energie",False,model energy
gitlab.com,bhagirath00/GreenOps,https://gitlab.com/bhagirath00/GreenOps,GreenOps,🌿 Autonomous AI agent that reduces cloud carbon emissions by 40% through intelligent scheduling. Powered by Gemini 1.5 Flash & UK National Grid Carbon Intensity API.,0,0,2026-02-14,False,,3,carbone,True,carbon emissions | carbon intensity
gitlab.com,gitdeeper07/aerotica,https://gitlab.com/gitdeeper07/aerotica,aerotica,Atmospheric Kinetic Energy Framework — Nine-Parameter AKE Index with Physics-Informed Neural Networks,0,0,2026-02-26,False,,3,energie,True,energy meter
gitlab.com,therealgorgan/close-apps-on-idle,https://gitlab.com/therealgorgan/close-apps-on-idle,Close Apps On Idle,"Close Apps On Idle is designed for users who often leave resource-intensive applications running while away from their computers, such as video games or other demanding programs. In many cases, Windows power management may not suspend or shut down the system properly if certain applications are open, even when idle. This app aims to address that issue by automatically closing or suspending selected applications, reducing energy consumption, and extending hardware lifespan.  This app was created to help you manage your computer's power more effectively by closing applications, turning off the display, or suspending the computer after a set idle period.  Made with 💖 by Gorgan, with a little help from ChatGPT. This is my first app ever!",0,0,2026-03-15,False,,3,energie,True,energy consumption | power consumption
gitlab.com,hackaton-sdv-20261/front-end-empreinte-carbone-site-physique,https://gitlab.com/hackaton-sdv-20261/front-end-empreinte-carbone-site-physique,front-end-empreinte-carbone-site-physique,,0,0,2026-03-18,False,,3,"acv, carbone",False,empreinte carbone
gitlab.com,hackaton-sdv-20261/back-end-empreinte-carbone-site-physique,https://gitlab.com/hackaton-sdv-20261/back-end-empreinte-carbone-site-physique,back-end-empreinte-carbone-site-physique,,0,0,2026-03-18,False,,3,"acv, carbone",False,empreinte carbone
gitlab.com,my-data-science-projects/energy-waste-disposal,https://gitlab.com/my-data-science-projects/energy-waste-disposal,energy-waste-disposal,"This project analyzes how temperature changes affect energy consumption and waste generation in China using Python and Jupyter Notebook. Through data cleaning, EDA, and visualization with pandas, numpy, and seaborn, it reveals correlations suggesting climate variability influences energy demand and waste management.",0,0,2026-03-18,False,,3,"carbone, energie",False,energy consumption
gitlab.com,manishkumar37414-group/learnovax-ai-education-hub/LearnovaX-Vesion-1-2,https://gitlab.com/manishkumar37414-group/learnovax-ai-education-hub/LearnovaX-Vesion-1-2,LearnovaX-Vesion-1-2,"LearnovaX is an AI-powered learning system that transforms any topic into structured notes, multi-concept questions, and personalized practice workflows — designed to simulate real exam thinking, not just content consumption.",0,0,2026-03-24,False,,3,energie,True,power consumption
gitlab.com,manishkumar37414/LearnovaX-Vesion-1-2,https://gitlab.com/manishkumar37414/LearnovaX-Vesion-1-2,LearnovaX-Vesion-1-2,"LearnovaX is an AI-powered learning system that transforms any topic into structured notes, multi-concept questions, and personalized practice workflows — designed to simulate real exam thinking, not just content consumption.",0,0,2026-03-24,False,,3,energie,True,power consumption
gitlab.com,tanishk.khandelwal2007/CarbonFootprint-API,https://gitlab.com/tanishk.khandelwal2007/CarbonFootprint-API,CarbonFootprint-API,,0,0,2026-05-11,False,,3,"acv, carbone",False,carbon footprint
gitlab.com,galganzuul/Topological-Isomer-Hypothesis,https://gitlab.com/galganzuul/Topological-Isomer-Hypothesis,Topological-Isomer-Hypothesis,"M-theory associator physicality is observable at femtometer scale, therefore BV-category of spacetime interventions can enable nuclear isomer energy storage. Split-Octonion algebra can make early predictions of triggering field modes and isomer-doped fiber optics can test a practical device. Falsification criteria are established.",0,0,2026-06-06,False,,3,energie,True,energy meter
gitlab.com,lbl-anp/radkit-base,https://gitlab.com/lbl-anp/radkit-base,radkit-base,"The radkit (base) software suite (python) consists of three primary libraries: stark, trajan, and curie. The trajan library provides the tools to analyze and manipulate data from lidar and inertial measurement unit (IMU) devices, cameras, as well as trajectories from algorithms such as simultaneous localization and mapping (SLAM). These components allow reading and writing standard data formats, performing rigid affine transformations, discretizing three-dimensional space, and visualizing data products. The curie library comprises a standard set of object-oriented tools for radiation data and analysis in the following modules: (1) listmode and binmode data classes with methods for manipulation, plotting, slicing and file IO; (2) radiological/nuclear source detection/identification analysis results; (3) source encounters of correlated analyses and (4) energy-dependent angular detector response functions. The stark package provides low-level tools that are leveraged by both curie and trajan. The tools are flexible for offline analysis as well as performant for real-time integrations.",0,0,2026-07-01,False,,3,"energie, mesure",False,energy measurement
gitlab.com,damaenergy4all/juno-esc,https://gitlab.com/damaenergy4all/juno-esc,Juno ESC,"The project is an integrated platform designed to manage Energy Saving Certificates ( ESC) or  Certificados de Ahorro Energético (CAE), enabling organizations to streamline the tracking, verification, and reporting of energy savings. It supports compliance with regulatory frameworks by providing tools to issue, monitor, and trade CAEs securely and transparently. The platform facilitates efficient administration and promotes sustainable energy use by automating certificate lifecycle management from issuance to settlement.",0,0,2026-07-07,False,"CAE, Energy Efficiency, Jmix, energy saving, java, spring",3,"energie, mesure",False,sustainable ai
gitlab.com,Roxanne_Ardary/fluxara,https://gitlab.com/Roxanne_Ardary/fluxara,Fluxara,"Fluxara is a physics-native intelligence system for modeling, simulating, validating, and optimizing energy and motion systems. It combines AI-driven design with physics-based simulation and strict constraint enforcement to ensure every generated engine, turbine, or propulsion architecture behaves consistently with real-world thermodynamics and mechanical laws.  https://roxanneardary.com/fluxara/",0,0,2026-07-19,False,"AGPL V3+, Computational mechanics, Internet of Things, SBL, SDD, energy, engine, iot, legal, motion, open-source, open-source-licenses, physics, roxanneardary, simulation, spec-driven-development, specification, specification-branding-license, thermodynamics",3,energie,True,model energy
gitlab.com,ecs-lab/llm-computation/acm-summer-school-2026-gen-ai-energy-consumption,https://gitlab.com/ecs-lab/llm-computation/acm-summer-school-2026-gen-ai-energy-consumption,ACM Summer School 2026 - Gen AI Energy Consumption,,0,0,2026-07-20,False,,3,energie,True,energy consumption
gitlab.com,Roxanne_Ardary/power-transparency-network,https://gitlab.com/Roxanne_Ardary/power-transparency-network,Power Transparency Network,"Power Transparency Network (PTN) is an AGPL 3.0+ modular intelligence system that analyzes how energy is produced, controlled, owned, and experienced across the United States. It maps state-level energy generation, vendor concentration, and ownership sovereignty while extending into household-level energy independence modeling. The system is designed to expose structural dependencies in energy markets and provide transparent, data-driven insight into monopoly risk, energy resilience, and domestic infrastructure control.  https://roxanneardary.com/power-transparency-network/",0,0,2026-07-24,False,"AGPL3, AI, SBL, SDD, data-analysis, energy, energy-market, legal, monopoly, multi-agent, multi-agent-systems, open-source, open-source-licenses, roxanneardary, spec-driven-development, specification, specification-branding-license",3,energie,True,model energy
gitlab.com,cyyeong/shim-gitlab-rag-test-sample-agv-telemetry,https://gitlab.com/cyyeong/shim-gitlab-rag-test-sample-agv-telemetry,shim-gitlab-rag-test-sample-agv-telemetry,AGV telemetry ingestion service (Python 3.12 + FastAPI). Cross-repo consumer of protocol + db. RAG cross-repo contract-impact & code-review test sample. NON-MAIN branches contain intentional vulnerabilities & breaking changes by design.,0,0,2026-07-24,False,,3,"carbone, mesure",False,impact ia
gitlab.com,Roxanne_Ardary/wattonomy,https://gitlab.com/Roxanne_Ardary/wattonomy,Wattonomy,"Wattonomy is an open-source energy decision intelligence platform that models real-world heating, cooling, and utility systems based on location, cost, and performance data. It evaluates installation costs, monthly energy usage, and lifetime expenses while incorporating verified federal, state, and utility incentives. By combining deterministic financial modeling with transparent, source-backed AI explanations, Wattonomy helps users understand the true long-term cost of energy systems before making installation decisions.  https://roxanneardary.com/wattonomy/",0,0,2026-07-25,False,"AGPL3, SBL, SDD, ai-infrastructure, data-analysis, energy, energy-consumption, energy-efficiency, energy-market, financial-analysis, financial-data, financial-intelligence, legal, open-source, open-source-licenses, roxanneardary, spec-driven-development, specification, specification-branding-license",3,energie,True,model energy
gitlab.com,Roxanne_Ardary/beekeepers-guide-to-the-universe,https://gitlab.com/Roxanne_Ardary/beekeepers-guide-to-the-universe,Beekeepers Guide to the Universe,"Beekeeper’s Guide to the Universe is an open-source, AI-assisted ecological intelligence platform designed to help users understand, design, and sustain pollinator ecosystems. It combines bee biology knowledge systems, habitat engineering tools, climate and microclimate modeling, plant and forage planning, predator and disease identification, visual AI diagnosis, spatial mapping, and ecological simulation into a unified system. Users can upload images or environmental data to receive context-aware guidance on hive placement, species care, habitat creation, and ecosystem health. The platform emphasizes long-term ecological balance, explainable AI reasoning, and non-destructive intervention strategies to support sustainable pollinator environments across different regions and climates.  https://roxanneardary.com/beekeepers-guide-to-the-universe/",0,0,2026-07-28,False,"AGPL V3+, AI, Beekeeping, SBL, SDD, ai-assistant, ai-reasoning, bee-biology, beekeeper, ecological, habitat-mapping, legal, microclimate, open-source, open-source-licenses, pollinator, roxanneardary, spec-driven-development, specification, specification-branding-license",3,carbone,True,sustainable ai
gitlab.com,pich/ai-economics-tools,https://gitlab.com/pich/ai-economics-tools,ai-economics-tools,"12 free calculators for AI economics: token cost, context windows, agent-hour, LLM energy, Proof-Adjusted Autonomy, Revocation Exposure. Self-contained HTML + free JSON API at piszczek.pl/tools. By Michal Piszczek. Mirror of github.com/pich/ai-economics-tools.",0,0,2026-08-01,False,,3,energie,True,llm energy
gitlab.com,Roxanne_Ardary/openenergyos,https://gitlab.com/Roxanne_Ardary/openenergyos,OpenEnergyOS,"OpenEnergyOS is a modular platform for simulating, planning, and optimizing large-scale energy transition away from oil dependency. It enables governments and municipalities to model energy systems, costs, legal constraints, and infrastructure changes through transparent, physics-based and economically grounded simulations that turn policy intent into executable system design.  https://roxanneardary.com/openenergyos/",0,0,2026-08-05,False,"AGPL3, SBL, SDD, computational-physics, economic-viability-analysis, energy-infrastructure, energy-market, energy-systems, feasibility-study, legal, open-source, open-source-licenses, roxanneardary, simulation, spec-driven-development, specification, specification-branding-license",3,"carbone, energie",False,model energy
gitlab.com,Roxanne_Ardary/predictaflux,https://gitlab.com/Roxanne_Ardary/predictaflux,PredictaFlux,"PredictaFlux is a modular, AGPL 3.0+ energy intelligence platform designed to transform triboelectric and micro-energy signals into structured, predictive, and optimizable data. It combines digital twin modeling, material physics simulation, and distributed mesh coordination to forecast energy generation, manage storage behavior, and optimize energy flow across connected devices. Built as an extensible system, PredictaFlux enables researchers and developers to model, simulate, and coordinate ambient energy systems through a unified, event-driven architecture.  https://roxanneardary.com/predictaflux/",0,0,2026-08-06,False,"AGPL3, AI, SBL, SDD, data-analysis, data-structures, digital-twin, energy, energy-flow, energy-systems, legal, micro-energy, open-source, open-source-licenses, roxanneardary, simulation, spec-driven-development, specification, specification-branding-license, triboelectric",3,energie,True,model energy
gitlab.com,lebigot.evan/ns-3-dev-sensors,https://gitlab.com/lebigot.evan/ns-3-dev-sensors,ns-3-dev-sensors,Attempt to extend ns-3 energy model for sensor energy consumption,0,0,2026-08-13,False,,3,"energie, mesure",False,energy consumption | model energy
gitlab.com,agrotechlab/firmware/power_monitor,https://gitlab.com/agrotechlab/firmware/power_monitor,power_monitor,The Power Monitor aims to monitor the energy consumption of IoT devices.,0,0,2026-08-20,False,,3,"energie, mesure",False,energy consumption | power consumption
gitlab.com,Roxanne_Ardary/synchrofab,https://gitlab.com/Roxanne_Ardary/synchrofab,SynchroFab,"SynchroFab is an open-source, AI-driven smart factory platform (EC4P) that integrates edge-cloud intelligence, adaptive robotics, IoT, and sustainability features. Designed for modularity and continuous improvement, it enables factories to self-optimize, collaborate safely with humans, reduce environmental impact, and innovate autonomously.  https://roxanneardary.com/synchrofab/",0,0,2026-08-29,False,"AGPL3, AI, SBL, SDD, autonomous-agents, cloud, digital-twins, edge-computing, hardware-edge-iot, human-ai-interaction, iot, legal, open-source, open-source-licenses, robotics, roxanneardary, smartfactories, spec-driven-development, specification, specification-branding-license",3,acv,True,environmental impact
gitlab.inria.fr,inocs-lab/inocs-sum-docker-images,https://gitlab.inria.fr/inocs-lab/inocs-sum-docker-images,INOCS SUM ODP docker images,"Hosts Docker images for SUM resources :  SUM Open Data Platform admin features (Developed by partner UTwente) SUM Open Data Platform data dashboard + impact assessment, developed by Inria",0,0,2026-08-30,False,,3,carbone,True,impact ia
gitlab.com,edhd/2026/brugg_2026/8-swissgrid-probabilistic-net-position-forecast-deletion_scheduled-85966935,https://gitlab.com/edhd/2026/brugg_2026/8-swissgrid-probabilistic-net-position-forecast-deletion_scheduled-85966935,8 Swissgrid Probabilistic Net Position Forecast-deletion_scheduled-85966935,"Challenge: https://www.energydatahackdays.ch/challenges/probabilistic-net-position-forecast The net positions of Switzerland and its neighbouring countries are vital parameters in balancing our grid models. Anticipating them accurately will lead to a better forecast and contribute significantly to a solid decision making ahead of real time grid operation.",0,0,2026-09-02,False,,3,"carbone, energie",False,energy meter | model energy
gitlab.com,edhd/2026/brugg_2026/5-aew-energy-fingerprints-deletion_scheduled-85966867,https://gitlab.com/edhd/2026/brugg_2026/5-aew-energy-fingerprints-deletion_scheduled-85966867,5 AEW Energy Fingerprints-deletion_scheduled-85966867,"Challenge: https://www.energydatahackdays.ch/challenges/energy-fingerprints-what-can-you-learn-from-electricity-data When are people charging their EVs? Who is producing solar? What devices are operating inside a home? Using anonymized 15-minute smart-meter data, identify which devices are present and when they are used.",0,0,2026-09-02,False,,3,"carbone, energie",False,energy meter
gitlab.com,edhd/2026/brugg_2026/1-ckw-improving-household-load-disaggregation-for-the-ckw-customer-portal-deletion_scheduled-141175404/1-ckw-team-1,https://gitlab.com/edhd/2026/brugg_2026/1-ckw-improving-household-load-disaggregation-for-the-ckw-customer-portal-deletion_scheduled-141175404/1-ckw-team-1,Team 1 to delete,"Challenge: https://www.energydatahackdays.ch/challenges/improving-household-load-disaggregation-for-the-ckw-customer-portal  In the CKW customer portal we show customers how much their household appliances consume. The current non-intrusive load disaggregation model shows unstable and sometimes unrealistic results, so we aim to improve the device-level attribution with a better ML model.",0,0,2026-09-02,False,,3,"carbone, energie",False,model energy
gitlab.com,eos-lci/lci-greenhouse,https://gitlab.com/eos-lci/lci-greenhouse,lci-greenhouse,Greenhouse LCI tributary — thermal energy balance model for protected horticulture,0,0,2026-09-04,False,,3,"carbone, energie",False,model energy
gitlab.com,wholegrain/website-carbon-badges,https://gitlab.com/wholegrain/website-carbon-badges,Website Carbon Badges,Badges to display your website's carbon emissions. - Work in progress!,40,9,2026-08-24,False,,2,carbone,False,carbon emissions
gitlab.com,aeneria/aeneria-app,https://gitlab.com/aeneria/aeneria-app,æneria-app,A little dashboard to analyse energy consumption data from Linky,27,6,2024-10-21,False,"d3, dashboard, energy, linky, php, symfony",2,energie,False,energy consumption
gitlab.com,dlr-ve/esy/amiris/amiris,https://gitlab.com/dlr-ve/esy/amiris/amiris,AMIRIS,**A**gent-based **M**arket model for the **I**nvestigation of **R**enewable and **I**ntegrated energy **S**ystems,20,11,2026-09-03,False,"agent-based-modeling, electricity market modelling, energy transition",2,energie,False,model energy
gitlab.com,dlr-ve/esy/remix/framework,https://gitlab.com/dlr-ve/esy/remix/framework,REMix framework,The REMix framework for energy system optimization models,12,1,2026-08-19,False,,2,energie,False,model energy
gitlab.com,ev-fleet/ev-fleet-sim,https://gitlab.com/ev-fleet/ev-fleet-sim,EV Fleet Simulator,This software computes the electrical energy requirements of a fleet of vehicles. It also determines how much of this energy can be offset by renewable energy. It does all this by analyzing the fleet's GPS traces and applying EV and PV models. Please contact us if you require the source code. Contact details are provided on our project website: 🔗 www.ev-fleet-sim.online,8,0,2026-08-28,False,"data analysis, electric vehicles, public transport, python, renewable energy",2,energie,False,model energy
gitlab.com,energyincities/python-ehub,https://gitlab.com/energyincities/python-ehub,pyehub,"A python-based, modular and nestable implementation of the Energy Hub model (balancing demand and supply, system capacity sizing and network flows using Mixed-Integer Linear Programming).",7,1,2025-12-10,False,,2,energie,False,model energy
gitlab.com,energytransition/buildingmodel,https://gitlab.com/energytransition/buildingmodel,buildingmodel,Modelling of building energy consumption,6,1,2026-09-04,False,,2,energie,False,energy consumption | model energy
gitlab.com,coroa/energymodels,https://gitlab.com/coroa/energymodels,EnergyModels,,3,0,2019-03-31,False,,2,energie,False,model energy
gitlab.com,energyincities/building_surrogate_modelling,https://gitlab.com/energyincities/building_surrogate_modelling,Building surrogate modelling research,This repository covers the group developments in the field of building energy surrogate models.,3,1,2021-04-23,False,,2,energie,False,model energy
gitlab.com,demeringo/scaphandre-runner,https://gitlab.com/demeringo/scaphandre-runner,scaphandre-runner,🌱 Automate running Scaphandre in Gitlab CI (See https://github.com/hubblo-org/scaphandre),3,0,2022-06-08,False,"carboncrush, ci, gitlab, sustainable-it",2,carbone,False,scaphandre
gitlab.com,prospect-energy/isb/impact-survey-bot,https://gitlab.com/prospect-energy/isb/impact-survey-bot,Impact-Survey-Bot,Scalable solution to host surveys and forms on both WhatsApp and Telegram.,3,0,2025-04-08,False,"python, surveys, telegram-bot, whatsapp",2,energie,False,impact ia
gitlab.com,bohumir1/2d-heat-ded,https://gitlab.com/bohumir1/2d-heat-ded,2d-heat-ded,2D thermal finite element model of Directed Energy Deposition Additive Manufacturing process in Python using FEniCS,2,2,2021-03-10,False,,2,energie,False,model energy
gitlab.com,dgarayr/gtoffee,https://gitlab.com/dgarayr/gtoffee,gTOFfee,"Python implementation of the graph-based formulation of the energy span model (Kozuch ACS Cat. 2015, Solel, Tarannam & Kozuch ChemComm 2019), to compute the TOF for complex catalytic cycles, including reactant and product concentration effects.",2,1,2022-02-15,False,,2,energie,False,model energy
gitlab.com,GuillaumeASSIER/straplix-wrapper,https://gitlab.com/GuillaumeASSIER/straplix-wrapper,straplix-wrapper,,2,0,2023-01-11,False,,2,energie,False,rapl
gitlab.com,deepshotinc/gitgreen,https://gitlab.com/deepshotinc/gitgreen,🌿GitGreen,Real-Time Carbon-Aware CI/CD for GitLab on GCP,2,0,2025-06-17,False,,2,carbone,False,carbon aware | green ai | green it
gitlab.com,pips-ipmpp/simple-pips,https://gitlab.com/pips-ipmpp/simple-pips,SIMPLE PIPS,The SIMPLE energy system model with annotation and parallel block generation,2,0,2025-08-28,False,,2,energie,False,model energy
gitlab.com,Andr1500/cicd_bluegreen_codepipeline_ecs,https://gitlab.com/Andr1500/cicd_bluegreen_codepipeline_ecs,CICD_BlueGreen_Codepipeline_ECS,"Dockerized simple Nginx app, Gitlab CI pipeline push changes into CodeCommit repo, complete CI/CD is realised by AWS CodePipeline service: code source stored in CodeCommit, build realised by CodeDeploy and use ECR and S3 services, deployment is realised by CodeDeploy service and uses ECS service. SNS service is used for sending email notifications about CodePipeline status.",2,1,2026-08-18,False,"aws-ec2, codebuild, codecommit, codedeploy, codepipeline, ecs, s3, sns",2,carbone,False,green ai | green it
gitlab.com,Lucas_W/Engenharia_Cascata_Terraplanagem,https://gitlab.com/Lucas_W/Engenharia_Cascata_Terraplanagem,Engenharia_Software_Terraplanagem,Projeto para desenvolvimento de um sistema para gerenciar custos e gastos,1,0,2017-09-25,False,,2,energie,False,rapl
gitlab.com,Thomas_U/Heat-transfer_model_with_Phase_Changing_Material,https://gitlab.com/Thomas_U/Heat-transfer_model_with_Phase_Changing_Material,Heat-transfer_model_with_Phase_Changing_Material,"The purpose of this model is to demonstrate a hot drink being cooled by the phase changing material in the outer layer, where energy is stored in latent heat. When the drink naturally cools over time, that energy is re-released into the drink.",1,0,2018-08-24,False,,2,energie,False,model energy
gitlab.com,npapoylias/Geranium,https://gitlab.com/npapoylias/Geranium,Geranium,"Energy consumption simulator for participatory modelling and decision making, taking into account: urban, social and micro-climate data.",1,0,2018-11-29,False,,2,energie,False,energy consumption | model energy
gitlab.inria.fr,fec/publications/energy_consumption_analysis_of_software_polar_decoders_on_low_power_processors,https://gitlab.inria.fr/fec/publications/energy_consumption_analysis_of_software_polar_decoders_on_low_power_processors,energy_consumption_analysis_of_software_polar_decoders_on_low_power_processors,,1,0,2019-01-15,False,,2,energie,False,energy consumption | power consumption
gitlab.com,DgouambeYannick/PRIE,https://gitlab.com/DgouambeYannick/PRIE,PRIE,"Plateforme numerique permettant aux enseignants chercheurs de publier leurs recherches sur le frontEnd grace à un Backend intégrant l'archivage, messagerie, gestion des laboratoires, gestion des thématiques et autres",1,0,2019-02-22,False,,2,carbone,False,ges numerique
gitlab.com,Crashtime/demix,https://gitlab.com/Crashtime/demix,DemixPP,A probabilistic topic modelling implementation focused on High Energy Physics (HEP),1,0,2019-10-18,False,,2,energie,False,model energy
gitlab.com,meltano/tap-carbon-intensity,https://gitlab.com/meltano/tap-carbon-intensity,tap-carbon-intensity,Uses https://api.carbonintensity.org.uk/,1,1,2020-05-26,False,,2,carbone,False,carbon intensity
gitlab.com,roshanadh/SimpleLinearRegression,https://gitlab.com/roshanadh/SimpleLinearRegression,SimpleLinearRegression,Simple Linear Regression Model for predicting CO2 Emissions of vehicles,1,0,2020-07-21,False,,2,carbone,False,co2 emissions
gitlab.com,antaveiv/energy-meter-pcb,https://gitlab.com/antaveiv/energy-meter-pcb,energy-meter-pcb,"Multi-range energy meter for USB, battery powered embedded devices",1,0,2020-09-04,False,,2,energie,False,energy meter
gitlab.com,elioth/dynco2,https://gitlab.com/elioth/dynco2,dynco2,"A python package to compute the instantaneous global warming impact (radiative forcing) of time series of emissions of greenhouse gases, based on the DynCO2 model.",1,0,2020-10-26,False,"DynCO2, GHG, python, radiative_forcing",2,carbone,False,co2 emissions | green ai | green it | impact ia
gitlab.com,MarcoCouto/c-lem,https://gitlab.com/MarcoCouto/c-lem,C-LEM,A C-language energy model generator,1,0,2021-04-10,False,,2,energie,False,model energy
gitlab.com,phys3266/darksim,https://gitlab.com/phys3266/darksim,darksim,darksim is a general purpose simulator to calculate effects of dark matter and dark energy as well as generate time evolved datasets and 3D animations for model universes.,1,1,2021-05-03,False,,2,energie,False,model energy
gitlab.com,AlexAMC/ssim,https://gitlab.com/AlexAMC/ssim,SSIM,"Surface-Surface Interaction Model.   Used to calculate the interaction energy between two surfaces.",1,0,2021-06-09,False,,2,energie,False,model energy
framagit.org,GustaveCoste/eldam,https://framagit.org/GustaveCoste/eldam,ELDAM,ELsa DAta Manager - Life Cycle Assessment data management software,1,0,2021-06-29,False,"Data quality, Life Cycle Assessment, Life Cycle Inventory",2,acv,False,life cycle assessment
gitlab.com,larissafussl/ev-fleet-sim,https://gitlab.com/larissafussl/ev-fleet-sim,EV Fleet Simulator,This software computes the electrical energy requirements of a fleet of vehicles. It also determines how much of this energy can be offset by renewable energy. It does all this by analyzing the fleet's GPS traces and applying EV and PV models.,1,0,2022-03-23,False,,2,energie,False,model energy
gitlab.com,mshepherd/sustainable-mobility-api,https://gitlab.com/mshepherd/sustainable-mobility-api,sustainable-mobility-api,Library to calculate CO2 (equivalent) emissions for a given transport trip.,1,0,2022-09-08,False,,2,carbone,False,co2 emissions | sustainable ai
gitlab.com,adamreichold/energize,https://gitlab.com/adamreichold/energize,energize,Cargo runner which collects energy consumption into OpenMetrics file,1,0,2022-09-28,False,,2,energie,False,energy consumption
gitlab.com,peer-review-codes/sorghum-energy-crop-model,https://gitlab.com/peer-review-codes/sorghum-energy-crop-model,Sorghum Energy Crop Model,mirror of code for hourly vpd-limited transpiration module addition for APSIM sorghum published https://doi.org/10.3389/fpls.2017.00335,1,0,2024-01-31,False,,2,energie,False,model energy
gitlab.com,dimasna96/greenstatus,https://gitlab.com/dimasna96/greenstatus,GreenStatus,GitLab CI/CD component for API Testing and CO2 emission calculation which automatically generates API Testing report page on GitLab Pages,1,0,2024-02-27,False,,2,carbone,False,green ai | green it
gitlab.com,menthol-protocol/carbon-emission,https://gitlab.com/menthol-protocol/carbon-emission,carbon-emission,A Python-based backend service to calculate the carbon emissions associated with transactions carried out by a given address.,1,0,2024-09-11,False,"Carbon Emissions, docker, python",2,carbone,False,carbon emissions
gitlab.in2p3.fr,energy4climate/public/e4clim,https://gitlab.in2p3.fr/energy4climate/public/e4clim,e4clim,The Energy for CLimate Integrated Model for climate-aware renewable energy mixes.,1,0,2024-11-06,False,,2,energie,False,model energy
